locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Poznań Jeżyce,ul. Juliusza Słowackiego,2,100,1050000,10500,Bez pośredników,ponad miesiąc temu,17,https://adresowo.pl/o/mieszkanie-poznan-jezyce-ul-juliusza-slowackiego-2-pokojowe-p3f3g5,https://s2.adresowa.pl/oi/10/31/306698_a617_cover-2-pokojowe-mieszkanie-poznan-jezyce-ul-juliusza-slowackiego.jpg
Poznań Chartowo,ul. Bliźniąt,3,100,1099000,10990,Bez pośredników,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-poznan-chartowo-ul-blizniat-3-pokojowe-o9v3t0,https://s2.adresowa.pl/oi/4a/3b/2ef680_d60b_cover-3-pokojowe-mieszkanie-poznan-chartowo-ul-blizniat.jpg
Poznań,ul. Jana Keplera,3,76,736000,9720,Bez pośredników,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-poznan-ul-jana-keplera-3-pokojowe-p3s3v3,https://s2.adresowa.pl/oi/4a/6b/2d2c72_8368_cover-3-pokojowe-mieszkanie-poznan-ul-jana-keplera.jpg
Poznań Starołęka Mała,ul. Wagrowska,2,37,599000,16313,Oferta biura nieruchomości,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-poznan-staroleka-mala-ul-wagrowska-2-pokojowe-a0k8y4,https://s2.adresowa.pl/oi/4e/65/36a9d6_7269_cover-2-pokojowe-mieszkanie-poznan-staroleka-mala-ul-wagrowska.jpg
Poznań Piątkowo,os. Stefana Batorego,3,65,589000,9006,Oferta biura nieruchomości,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-poznan-piatkowo-os-stefana-batorego-3-pokojowe-c0y4c2,https://s2.adresowa.pl/oi/76/2d/36a1ca_a717_cover-3-pokojowe-mieszkanie-poznan-piatkowo-os-stefana-batorego.jpg
Poznań Górczyn,ul. Głogowska,4,70,560000,8000,Bez pośredników,ponad miesiąc temu,1,https://adresowo.pl/o/mieszkanie-poznan-gorczyn-ul-glogowska-4-pokojowe-c4n0z9,https://s2.adresowa.pl/oi/33/34/2d27f8_c926_cover-4-pokojowe-mieszkanie-poznan-gorczyn-ul-glogowska.jpg
Poznań Piątkowo,os. Jana III Sobieskiego,3,63,589000,9349,Bez pośredników,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-poznan-piatkowo-os-jana-iii-sobieskiego-3-pokojowe-v9c1q7,https://s2.adresowa.pl/oi/46/12/2ca398_7fc0_cover-3-pokojowe-mieszkanie-poznan-piatkowo-os-jana-iii-sobieskiego.jpg
Poznań Smochowice,,4,159,1100000,6918,Bez pośredników,ponad miesiąc temu,1,https://adresowo.pl/o/mieszkanie-poznan-smochowice-4-pokojowe-159-m2-u4j8p6,https://s2.adresowa.pl/oi/58/7e/2ba5bc_a46b_cover-4-pokojowe-mieszkanie-poznan-smochowice.jpg
Poznań Winogrady,os. Zwycięstwa,3,65,570000,8783,Oferta biura nieruchomości,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-poznan-winogrady-os-zwyciestwa-3-pokojowe-w1d3l9,https://s2.adresowa.pl/oi/63/68/368a66_9878_cover-3-pokojowe-mieszkanie-poznan-winogrady-os-zwyciestwa.jpg
Poznań Centrum,ul. Za Groblą,2,38,439000,11471,Oferta biura nieruchomości,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-poznan-centrum-ul-za-grobla-2-pokojowe-c4l8u3,https://s2.adresowa.pl/oi/33/7b/368292_edc0_cover-2-pokojowe-mieszkanie-poznan-centrum-ul-za-grobla.jpg
Poznań Jeżyce,,5,108,750000,6944,Bez pośredników,ponad miesiąc temu,1,https://adresowo.pl/o/mieszkanie-poznan-jezyce-5-pokojowe-108-m2-k8w2g5,https://s2.adresowa.pl/oi/1b/4b/2b57fa_9281_cover-5-pokojowe-mieszkanie-poznan-jezyce.jpg
Poznań Nowe Miasto,ul. Studzienna,2,43,750000,17442,Bez pośredników,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-poznan-nowe-miasto-ul-studzienna-2-pokojowe-h9e5v5,https://s2.adresowa.pl/oi/50/33/2b4be8_c8d9_cover-2-pokojowe-mieszkanie-poznan-nowe-miasto-ul-studzienna.jpg
Poznań Stare Miasto,ul. Łąkowa,3,73,912500,12500,Bez pośredników,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-poznan-stare-miasto-ul-lakowa-3-pokojowe-j1m8a3,https://s2.adresowa.pl/oi/2f/76/2ab92c_8e76_cover-3-pokojowe-mieszkanie-poznan-stare-miasto-ul-lakowa.jpg
Poznań Stare Miasto,ul. Franciszka Ratajczaka,3,81,830000,10209,Oferta biura nieruchomości,ponad miesiąc temu,39,https://adresowo.pl/o/mieszkanie-poznan-stare-miasto-ul-franciszka-ratajczaka-3-pokojowe-r4k9z4,https://s2.adresowa.pl/oi/7b/37/3672b0_b518_cover-3-pokojowe-mieszkanie-poznan-stare-miasto-ul-franciszka-ratajczaka.jpg
Poznań Stary Rynek,ul. Mostowa,1,47,424900,9102,Oferta biura nieruchomości,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-poznan-stary-rynek-ul-mostowa-1-pokoj-u9y0p1,https://s2.adresowa.pl/oi/21/61/3639d2_fee1_cover-1-pokojowe-mieszkanie-poznan-stary-rynek-ul-mostowa.jpg
Poznań Nowe Miasto,ul. Leszka,4,87,865000,9988,Bez pośredników,ponad miesiąc temu,1,https://adresowo.pl/o/mieszkanie-poznan-nowe-miasto-ul-leszka-4-pokojowe-x5r9t4,https://s2.adresowa.pl/oi/17/6d/2ab31a_2ac4_cover-4-pokojowe-mieszkanie-poznan-nowe-miasto-ul-leszka.jpg
Poznań Wilda,,3,90,900000,9967,Bez pośredników,ponad miesiąc temu,17,https://adresowo.pl/o/mieszkanie-poznan-wilda-3-pokojowe-90-m2-q5h9k9,https://s2.adresowa.pl/oi/6e/3c/29e0f4_5841_cover-3-pokojowe-mieszkanie-poznan-wilda.jpg
Poznań Wilda,,1,37,240000,6575,Bez pośredników,ponad miesiąc temu,6,https://adresowo.pl/o/mieszkanie-poznan-wilda-1-pokoj-36-m2-a1q2a9,https://s2.adresowa.pl/oi/11/12/29c00e_b8a8_cover-1-pokojowe-mieszkanie-poznan-wilda.jpg
Poznań Grunwald,ul. Pogodna,2,34,409000,12029,Oferta biura nieruchomości,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-pogodna-2-pokojowe-n9e3w9,https://s2.adresowa.pl/oi/78/37/362fce_77e0_cover-2-pokojowe-mieszkanie-poznan-grunwald-ul-pogodna.jpg
Poznań Naramowice,ul. Burysława,3,85,699000,8207,Oferta biura nieruchomości,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-poznan-naramowice-ul-buryslawa-3-pokojowe-e5j5c9,https://s2.adresowa.pl/oi/2a/41/36006a_9d32_cover-3-pokojowe-mieszkanie-poznan-naramowice-ul-buryslawa.jpg
Poznań Sołacz,ul. Urbanowska,1,26,348000,13385,Oferta biura nieruchomości,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-poznan-solacz-ul-urbanowska-1-pokoj-g4e3v1,https://s2.adresowa.pl/oi/50/59/35581a_6b0e_cover-1-pokojowe-mieszkanie-poznan-solacz-ul-urbanowska.jpg
Poznań Wilda,ul. Robocza,2,35,589000,16829,Bez pośredników,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-poznan-wilda-ul-robocza-2-pokojowe-n3x6n7,https://s2.adresowa.pl/oi/7e/7f/27fc98_99ac_cover-2-pokojowe-mieszkanie-poznan-wilda-ul-robocza.jpg
Poznań Wilda,ul. Jana Żupańskiego,1,38,599000,15763,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-poznan-wilda-ul-jana-zupanskiego-1-pokoj-f9s7o7,https://s2.adresowa.pl/oi/1b/73/2787c6_e208_cover-1-pokojowe-mieszkanie-poznan-wilda-ul-jana-zupanskiego.jpg
Poznań Rataje,ul. Katowicka,4,76,820000,10733,Oferta biura nieruchomości,ponad miesiąc temu,17,https://adresowo.pl/o/mieszkanie-poznan-rataje-ul-katowicka-4-pokojowe-z7o0d9,https://s2.adresowa.pl/oi/2a/13/3544dc_f6b4_cover-4-pokojowe-mieszkanie-poznan-rataje-ul-katowicka.jpg
Poznań Wilda,ul. św. Czesława,3,76,764000,9993,Oferta biura nieruchomości,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-poznan-wilda-ul-sw-czeslawa-3-pokojowe-b9f6c8,https://s2.adresowa.pl/oi/46/5c/3537c0_62c5_cover-3-pokojowe-mieszkanie-poznan-wilda-ul-sw-czeslawa.jpg
Poznań Wilda,ul. 28 Czerwca 1956 r.,5,80,683000,8497,Oferta biura nieruchomości,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-poznan-wilda-ul-28-czerwca-1956-r-5-pokojowe-h1r6j2,https://s2.adresowa.pl/oi/5b/2d/34e910_97db_cover-5-pokojowe-mieszkanie-poznan-wilda-ul-28-czerwca-1956-r-.jpg
Poznań Jeżyce,ul. Jeżycka,5,102,1590000,15588,Oferta biura nieruchomości,ponad miesiąc temu,22,https://adresowo.pl/o/mieszkanie-poznan-jezyce-ul-jezycka-5-pokojowe-n9s5w4,https://s2.adresowa.pl/oi/78/12/34a4f4_4bf4_cover-5-pokojowe-mieszkanie-poznan-jezyce-ul-jezycka.jpg
Poznań Grunwald,ul. Świerzawska,2,40,629000,15924,Oferta biura nieruchomości,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-swierzawska-2-pokojowe-k9s5f1,https://s2.adresowa.pl/oi/38/5e/349958_6d2c_cover-2-pokojowe-mieszkanie-poznan-grunwald-ul-swierzawska.jpg
Poznań Łazarz,ul. Jana Matejki,3,107,1751500,16378,Oferta biura nieruchomości,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-poznan-lazarz-ul-jana-matejki-3-pokojowe-c8l9m8,https://s2.adresowa.pl/oi/47/10/348892_a4d0_cover-3-pokojowe-mieszkanie-poznan-lazarz-ul-jana-matejki.jpg
Poznań Piątkowo,os. Stefana Batorego,3,63,589000,9334,Oferta biura nieruchomości,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-poznan-piatkowo-os-stefana-batorego-3-pokojowe-g0g2l2,https://s2.adresowa.pl/oi/7f/6c/344e98_e179_cover-3-pokojowe-mieszkanie-poznan-piatkowo-os-stefana-batorego.jpg
Poznań Stary Rynek,ul. Wodna,2,55,870000,15876,Oferta biura nieruchomości,ponad miesiąc temu,18,https://adresowo.pl/o/mieszkanie-poznan-stary-rynek-ul-wodna-2-pokojowe-g2q7f7,https://s2.adresowa.pl/oi/22/54/34492e_d182_cover-2-pokojowe-mieszkanie-poznan-stary-rynek-ul-wodna.jpg
Poznań Łazarz,ul. Andrzeja i Władysława Niegolewskich,5,150,1425000,9500,Oferta biura nieruchomości,ponad miesiąc temu,31,https://adresowo.pl/o/mieszkanie-poznan-lazarz-ul-andrzeja-i-wladyslawa-niegolewskich-5-pokojowe-k5o8d7,https://s2.adresowa.pl/oi/2a/35/34148c_49ed_cover-5-pokojowe-mieszkanie-poznan-lazarz-ul-andrzeja-i-wladyslawa-niegolewskich.jpg
Poznań Łazarz,ul. Andrzeja i Władysława Niegolewskich,3,143,1434000,10000,Oferta biura nieruchomości,ponad miesiąc temu,30,https://adresowo.pl/o/mieszkanie-poznan-lazarz-ul-andrzeja-i-wladyslawa-niegolewskich-3-pokojowe-d4s4g9,https://s2.adresowa.pl/oi/2f/6b/341488_5de8_cover-3-pokojowe-mieszkanie-poznan-lazarz-ul-andrzeja-i-wladyslawa-niegolewskich.jpg
Poznań Łazarz,ul. Andrzeja i Władysława Niegolewskich,3,89,577000,6498,Oferta biura nieruchomości,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-poznan-lazarz-ul-andrzeja-i-wladyslawa-niegolewskich-3-pokojowe-x7m9c3,https://s2.adresowa.pl/oi/28/63/341482_c223_cover-3-pokojowe-mieszkanie-poznan-lazarz-ul-andrzeja-i-wladyslawa-niegolewskich.jpg
Poznań Centrum,ul. Mostowa,2,32,439000,13796,Oferta biura nieruchomości,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-poznan-centrum-ul-mostowa-2-pokojowe-k5l2t7,https://s2.adresowa.pl/oi/2e/66/33a09c_c23a_cover-2-pokojowe-mieszkanie-poznan-centrum-ul-mostowa.jpg
Poznań Centrum,ul. Grobla,1,25,369000,14660,Oferta biura nieruchomości,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-poznan-centrum-ul-grobla-1-pokoj-c2g9q5,https://s2.adresowa.pl/oi/1a/5a/33a086_5312_cover-1-pokojowe-mieszkanie-poznan-centrum-ul-grobla.jpg
Poznań Grunwald,ul. Brzask,3,70,849000,12094,Oferta biura nieruchomości,ponad miesiąc temu,18,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-brzask-3-pokojowe-d9c7l1,https://s2.adresowa.pl/oi/3e/1e/32e1f2_b4b8_cover-3-pokojowe-mieszkanie-poznan-grunwald-ul-brzask.jpg
Poznań,ul. Jana Umińskiego,3,60,615000,10182,Oferta biura nieruchomości,ponad miesiąc temu,18,https://adresowo.pl/o/mieszkanie-poznan-ul-jana-uminskiego-3-pokojowe-u1r2x6,https://s2.adresowa.pl/oi/72/57/31b6f8_5500_cover-3-pokojowe-mieszkanie-poznan-ul-jana-uminskiego.jpg
Poznań Winogrady,ul. Wilczak,3,59,845000,14444,Oferta biura nieruchomości,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-poznan-winogrady-ul-wilczak-3-pokojowe-u2y3z2,https://s2.adresowa.pl/oi/3d/31/310b0c_6e53_cover-3-pokojowe-mieszkanie-poznan-winogrady-ul-wilczak.jpg
Poznań Winogrady,ul. Wilczak,3,59,870000,14846,Oferta biura nieruchomości,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-poznan-winogrady-ul-wilczak-3-pokojowe-a0h3n1,https://s2.adresowa.pl/oi/20/1e/310b04_4503_cover-3-pokojowe-mieszkanie-poznan-winogrady-ul-wilczak.jpg
Poznań Stare Miasto,ul. Rybaki,2,57,615000,10786,Oferta biura nieruchomości,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-poznan-stare-miasto-ul-rybaki-2-pokojowe-p3i6g9,https://s2.adresowa.pl/oi/1a/3e/30e56c_2c76_cover-2-pokojowe-mieszkanie-poznan-stare-miasto-ul-rybaki.jpg
Poznań Grunwald,ul. Piotra Ściegiennego,3,55,485000,8755,Oferta biura nieruchomości,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-piotra-sciegiennego-3-pokojowe-i8h8a1,https://s2.adresowa.pl/oi/55/41/2ed84a_41c8_cover-3-pokojowe-mieszkanie-poznan-grunwald-ul-piotra-sciegiennego.jpg
Poznań Piątkowo,os. Bolesława Chrobrego,3,63,599000,9553,Oferta biura nieruchomości,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-poznan-piatkowo-os-boleslawa-chrobrego-3-pokojowe-q4b8r4,https://s2.adresowa.pl/oi/47/3d/2e9930_5c78_cover-3-pokojowe-mieszkanie-poznan-piatkowo-os-boleslawa-chrobrego.jpg
Poznań Rataje,ul. Milczańska,2,40,720000,17933,Oferta biura nieruchomości,ponad miesiąc temu,21,https://adresowo.pl/o/mieszkanie-poznan-rataje-ul-milczanska-2-pokojowe-c4a8h0,https://s2.adresowa.pl/oi/5f/48/2e57b0_dd84_cover-2-pokojowe-mieszkanie-poznan-rataje-ul-milczanska.jpg
Poznań Łazarz,ul. Jana Matejki,2,45,729000,16294,Oferta biura nieruchomości,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-poznan-lazarz-ul-jana-matejki-2-pokojowe-x7e8c2,https://s2.adresowa.pl/oi/30/49/2cc174_6fcf_cover-2-pokojowe-mieszkanie-poznan-lazarz-ul-jana-matejki.jpg
Poznań Jeżyce,ul. Zygmunta Krasińskiego,3,78,795000,10200,Oferta biura nieruchomości,ponad miesiąc temu,21,https://adresowo.pl/o/mieszkanie-poznan-jezyce-ul-zygmunta-krasinskiego-3-pokojowe-h0t7n1,https://s2.adresowa.pl/oi/70/41/2ca108_8836_cover-3-pokojowe-mieszkanie-poznan-jezyce-ul-zygmunta-krasinskiego.jpg
Poznań Grunwald,ul. Kotowo,2,63,649000,10267,Oferta biura nieruchomości,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-kotowo-2-pokojowe-d9u2d9,https://s2.adresowa.pl/oi/2c/6a/2ca0b6_9b73_cover-2-pokojowe-mieszkanie-poznan-grunwald-ul-kotowo.jpg
Poznań Łazarz,ul. Hetmańska,3,85,749000,8860,Oferta biura nieruchomości,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-poznan-lazarz-ul-hetmanska-3-pokojowe-n2f0z8,https://s2.adresowa.pl/oi/5b/3e/2c5d0e_faf1_cover-3-pokojowe-mieszkanie-poznan-lazarz-ul-hetmanska.jpg
Poznań Wilda,ul. 28 Czerwca 1956 r.,2,38,399000,10481,Oferta biura nieruchomości,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-poznan-wilda-ul-28-czerwca-1956-r-2-pokojowe-v6e5g5,https://s2.adresowa.pl/oi/1b/78/2bb290_7428_cover-2-pokojowe-mieszkanie-poznan-wilda-ul-28-czerwca-1956-r-.jpg
Poznań Centrum,ul. Garbary,2,39,780000,19903,Bez pośredników,ponad tydzień temu,17,https://adresowo.pl/o/mieszkanie-poznan-centrum-ul-garbary-2-pokojowe-y7w9e6,https://s2.adresowa.pl/oi/17/27/3a957a_427f_cover-2-pokojowe-mieszkanie-poznan-centrum-ul-garbary.jpg
Poznań Grunwald,ul. Grochowska,2,40,469000,11725,Bez pośredników,6 dni temu,14,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-grochowska-2-pokojowe-i3h2d9,https://s2.adresowa.pl/oi/2d/23/3ab4c2_ba54_cover-2-pokojowe-mieszkanie-poznan-grunwald-ul-grochowska.jpg
Poznań Dębiec,ul. Konarowa,2,46,529000,11500,Bez pośredników,ponad tydzień temu,10,https://adresowo.pl/o/mieszkanie-poznan-debiec-ul-konarowa-2-pokojowe-m7a4r4,https://s2.adresowa.pl/oi/2f/68/3aa93a_a1e6_cover-2-pokojowe-mieszkanie-poznan-debiec-ul-konarowa.jpg
,,,,,,Pośrednik,,,https://adresowo.pl/mieszkania/poznan/staroleka/,
Poznań Wilda,ul. Mieczysława Niedziałkowskiego,2,52,zapytaj o cenę,,Bez pośredników,,7,https://adresowo.pl/o/mieszkanie-poznan-wilda-ul-mieczyslawa-niedzialkowskiego-2-pokojowe-w8e6a6,https://s2.adresowa.pl/development/671892/nowe-mieszkania-vilda-arte-3045_cover.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Poznań,ul. Jana Henryka Dąbrowskiego,3,74,670000,9054,Oferta biura nieruchomości,6 dni temu,23,https://adresowo.pl/o/mieszkanie-poznan-ul-jana-henryka-dabrowskiego-3-pokojowe-h6y7t2,https://s2.adresowa.pl/oi/33/63/3ab594_3273_cover-3-pokojowe-mieszkanie-poznan-ul-jana-henryka-dabrowskiego.jpg
Poznań,,2,57,688957,12013,Oferta biura nieruchomości,ponad tydzień temu,18,https://adresowo.pl/o/mieszkanie-poznan-2-pokojowe-57-m2-g3w9i8,https://s2.adresowa.pl/oi/29/60/3ab03c_f5e3_cover-2-pokojowe-mieszkanie-poznan.jpg
Poznań Wilda,ul. Dezyderego Chłapowskiego,1,33,329000,10123,Bez pośredników,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-poznan-wilda-ul-dezyderego-chlapowskiego-1-pokoj-z0p9i6,https://s2.adresowa.pl/oi/1d/11/3a9ef6_9f3c_cover-1-pokojowe-mieszkanie-poznan-wilda-ul-dezyderego-chlapowskiego.jpg
Poznań Wilda,ul. Dolina,2,42,539000,12833,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-poznan-wilda-ul-dolina-2-pokojowe-c8u2i9,https://s2.adresowa.pl/oi/66/65/3a9ea0_b6e3_cover-2-pokojowe-mieszkanie-poznan-wilda-ul-dolina.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Poznań Starołęka,ul. Unii Lubelskiej,2,45,zapytaj o cenę,,Bez pośredników,,7,https://adresowo.pl/o/mieszkanie-poznan-staroleka-ul-unii-lubelskiej-2-pokojowe-v4h9i0,https://s2.adresowa.pl/development/671252/nowe-mieszkania-unii-lubelskiej-vita-b029_cover.jpg
Poznań Jeżyce,ul. Maksymiliana Jackowskiego,2,48,499000,10483,Oferta biura nieruchomości,ponad tydzień temu,22,https://adresowo.pl/o/mieszkanie-poznan-jezyce-ul-maksymiliana-jackowskiego-2-pokojowe-o2k4u0,https://s2.adresowa.pl/oi/14/62/3aaa90_8fbe_cover-2-pokojowe-mieszkanie-poznan-jezyce-ul-maksymiliana-jackowskiego.jpg
Poznań,,3,68,764384,11294,Oferta biura nieruchomości,ponad tydzień temu,17,https://adresowo.pl/o/mieszkanie-poznan-3-pokojowe-67-m2-b3g9t8,https://s2.adresowa.pl/oi/31/4a/3aa1fe_b29d_cover-3-pokojowe-mieszkanie-poznan.jpg
Poznań Sołacz,,1,38,410000,10789,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-poznan-solacz-1-pokoj-38-m2-e3u3k0,https://s2.adresowa.pl/oi/31/67/3a9cbe_6087_cover-1-pokojowe-mieszkanie-poznan-solacz.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Poznań Wilda,ul. Wspólna,3,74,849000,11411,Bez pośredników,ponad tydzień temu,16,https://adresowo.pl/o/mieszkanie-poznan-wilda-ul-wspolna-3-pokojowe-z5a1g9,https://s2.adresowa.pl/oi/33/1e/3a9320_9b0d_cover-3-pokojowe-mieszkanie-poznan-wilda-ul-wspolna.jpg
Poznań,ul. Królowej Jadwigi,2,45,zapytaj o cenę,,Bez pośredników,,7,https://adresowo.pl/o/mieszkanie-poznan-ul-krolowej-jadwigi-2-pokojowe-e5s6w7,https://s2.adresowa.pl/development/671250/nowe-mieszkania-krolowej-jadwigi-a8c4_cover.jpg
Poznań,,2,39,469273,12098,Oferta biura nieruchomości,ponad tydzień temu,19,https://adresowo.pl/o/mieszkanie-poznan-2-pokojowe-38-m2-r5v8h3,https://s2.adresowa.pl/oi/28/17/3aa1fc_7ad8_cover-2-pokojowe-mieszkanie-poznan.jpg
Poznań,ul. Wiejska,2,41,549000,13390,Oferta biura nieruchomości,ponad tydzień temu,16,https://adresowo.pl/o/mieszkanie-poznan-ul-wiejska-2-pokojowe-u8l1c3,https://s2.adresowa.pl/oi/69/7c/3a9fc8_3a1e_cover-2-pokojowe-mieszkanie-poznan-ul-wiejska.jpg
Poznań Winogrady,os. Przyjaźni,2,38,396000,10394,Bez pośredników,ponad tydzień temu,16,https://adresowo.pl/o/mieszkanie-poznan-winogrady-os-przyjazni-2-pokojowe-n3c5e1,https://s2.adresowa.pl/oi/74/54/3a7a80_a1cd_cover-2-pokojowe-mieszkanie-poznan-winogrady-os-przyjazni.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Poznań Jeżyce,ul. Polna,3,70,620000,8857,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-poznan-jezyce-ul-polna-3-pokojowe-w1o4j7,https://s2.adresowa.pl/oi/57/5a/3a71a6_8cfc_cover-3-pokojowe-mieszkanie-poznan-jezyce-ul-polna.jpg
Poznań Grunwald,ul. Ptasia,2,46,zapytaj o cenę,,Bez pośredników,,1,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-ptasia-2-pokojowe-z4t6n1,https://s2.adresowa.pl/development/672144/nowe-mieszkania-ptasia-vita-cf5b_cover.jpg
Poznań Rataje,os. Piastowskie,2,44,529900,12126,Oferta biura nieruchomości,ponad tydzień temu,12,https://adresowo.pl/o/mieszkanie-poznan-rataje-os-piastowskie-2-pokojowe-g8d3u7,https://s2.adresowa.pl/oi/68/2c/3a9b00_d47a_cover-2-pokojowe-mieszkanie-poznan-rataje-os-piastowskie.jpg
Poznań Garbary,ul. Wenecjańska,3,80,1849900,23124,Oferta biura nieruchomości,ponad tydzień temu,18,https://adresowo.pl/o/mieszkanie-poznan-garbary-ul-wenecjanska-3-pokojowe-a9a5e6,https://s2.adresowa.pl/oi/3e/39/3a9750_8d82_cover-3-pokojowe-mieszkanie-poznan-garbary-ul-wenecjanska.jpg
Poznań Stare Miasto,ul. gen. Tadeusza Kutrzeby,2,53,1250000,23452,Bez pośredników,ponad tydzień temu,27,https://adresowo.pl/o/mieszkanie-poznan-stare-miasto-ul-gen-tadeusza-kutrzeby-2-pokojowe-r8d1y1,https://s2.adresowa.pl/oi/2d/35/3a4d40_42db_cover-2-pokojowe-mieszkanie-poznan-stare-miasto-ul-gen-tadeusza-kutrzeby.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Poznań Jeżyce,ul. Franklina Roosevelta,3,76,790000,10395,Bez pośredników,ponad tydzień temu,16,https://adresowo.pl/o/mieszkanie-poznan-jezyce-ul-franklina-roosevelta-3-pokojowe-d7t4p9,https://s2.adresowa.pl/oi/26/25/3a442a_e429_cover-3-pokojowe-mieszkanie-poznan-jezyce-ul-franklina-roosevelta.jpg
Poznań,ul. Królowej Jadwigi,3,51,zapytaj o cenę,,Bez pośredników,,7,https://adresowo.pl/o/mieszkanie-poznan-ul-krolowej-jadwigi-3-pokojowe-s6r2u2,https://s2.adresowa.pl/development/671250/nowe-mieszkania-krolowej-jadwigi-a8c4_cover.jpg
Poznań Łazarz,ul. Kolejowa,2,32,499000,15507,Oferta biura nieruchomości,ponad tydzień temu,6,https://adresowo.pl/o/mieszkanie-poznan-lazarz-ul-kolejowa-2-pokojowe-h8i8c0,https://s2.adresowa.pl/oi/34/54/3a8ab2_a717_cover-2-pokojowe-mieszkanie-poznan-lazarz-ul-kolejowa.jpg
Poznań Dębiec,ul. 28 Czerwca 1956 r.,2,39,480600,12245,Oferta biura nieruchomości,ponad tydzień temu,16,https://adresowo.pl/o/mieszkanie-poznan-debiec-ul-28-czerwca-1956-r-2-pokojowe-n9e1t0,https://s2.adresowa.pl/oi/2c/63/3a81e8_caad_cover-2-pokojowe-mieszkanie-poznan-debiec-ul-28-czerwca-1956-r-.jpg
Poznań Stare Miasto,ul. Za Groblą,4,103,2000000,19417,Bez pośredników,ponad tydzień temu,20,https://adresowo.pl/o/mieszkanie-poznan-stare-miasto-ul-za-grobla-4-pokojowe-v0t1p7,https://s2.adresowa.pl/oi/1b/3d/3a39aa_5dc0_cover-4-pokojowe-mieszkanie-poznan-stare-miasto-ul-za-grobla.jpg
Poznań,ul. Głuszyna,2,44,495000,11199,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-poznan-ul-gluszyna-2-pokojowe-l0i1u9,https://s2.adresowa.pl/oi/35/16/3a35fa_710f_cover-2-pokojowe-mieszkanie-poznan-ul-gluszyna.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Poznań Starołęka,ul. Unii Lubelskiej,3,51,zapytaj o cenę,,Bez pośredników,,7,https://adresowo.pl/o/mieszkanie-poznan-staroleka-ul-unii-lubelskiej-3-pokojowe-w6e2u7,https://s2.adresowa.pl/development/671252/nowe-mieszkania-unii-lubelskiej-vita-b029_cover.jpg
